NORTHEAST REGION FISH BYCATCH BY FISHERY 4,,,,,,
First Edition Update 2: 2013 Data,,,,,,
COMMON NAME,SCIENTIFIC NAME,YEAR,BYCATCH,UNIT,CV,FOOTNOTE(S)
TOTAL CATCH (Bycatch + Landings),,,"           3,267,577.36",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.30,,,
New England Extra-Large-Mesh Gillnet,,,,,,
Acadian redfish,Sebastes fasciatus,2013,                   1.45,POUND,.813,a
American plaice,Hippoglossoides platessoides,2013,                  25.24,POUND,.7264,
Atlantic cod,Gadus morhua,2013,"               5,292.73",POUND,.2605,b
Atlantic halibut,Hippoglossus hippoglossus,2013,"              19,710.97",POUND,.3051,
Atlantic herring,Clupea harengus,2013,                   0.00,POUND,,
Atlantic mackerel,Scomber scombrus,2013,                  43.20,POUND,.7194,
Atlantic salmon,Salmo salar,2013,                   0.00,POUND,,c
Atlantic surfclam,Spisula solidissima,2013,                   0.00,POUND,,
Atlantic wolffish,Anarhichas lupus,2013,                 296.68,POUND,.6046,d
Black sea bass,Centropristis striata,2013,                 182.95,POUND,.5682,
Bluefish,Pomatomus saltatrix,2013,"              12,004.98",POUND,.1553,
Butterfish,Peprilus triacanthus,2013,                   0.00,POUND,,
Goosefish,Lophius americanus,2013,"             286,252.51",POUND,.149,"e, f"
Haddock,Melanogrammus aeglefinus,2013,                 377.22,POUND,.5932,g
Longfin inshore squid,Loligo pealeii,2013,                   0.00,POUND,,h
Northern shortfin squid,Illex illecebrosus,2013,                   0.00,POUND,,i
Ocean pout,Zoarces americanus,2013,                   0.00,POUND,,
Ocean quahog,Arctica islandica,2013,                   3.62,POUND,.8114,
Offshore hake,Merluccius albidus,2013,                   0.00,POUND,,
Pollock,Pollachius virens,2013,"              11,228.05",POUND,.3039,
Red deepsea crab,Chaceon quinquedens,2013,                  27.66,POUND,1.2097,j
Red hake,Urophycis chuss,2013,                  64.29,POUND,.5711,k
Scup,Stenotomus chrysops,2013,                  63.95,POUND,.7865,
Sea scallop,Placopecten magellanicus,2013,                 497.71,POUND,.2769,l
Silver hake,Merluccius bilinearis,2013,                 702.52,POUND,.2225,m
Skate Complex,Rajidae,2013,"           2,095,484.31",POUND,.1555,n
Spiny dogfish,Squalus acanthias,2013,"             377,505.05",POUND,.1742,
Summer flounder,Paralichthys dentatus,2013,"              99,704.32",POUND,.2874,
Tilefish,Lopholatilus chamaeleonticeps,2013,"               3,108.55",POUND,.3795,
White hake,Urophycis tenuis,2013,"               4,100.81",POUND,.3141,
Windowpane,Scophthalmus aquosus,2013,                 139.08,POUND,.503,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,                  69.15,POUND,.9864,r
Witch flounder,Glyptocephalus cynoglossus,2013,                   0.00,POUND,,
Yellowtail flounder,Limanda ferruginea,2013,                  43.73,POUND,.7937,s
TOTAL FISHERY BYCATCH,,,"           2,916,930.73",POUND,,
TOTAL FISHERY LANDINGS,,,"          13,846,705.33",POUND,,
TOTAL CATCH (Bycatch + Landings),,,"          16,763,636.06",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.17,,,
New England General Category Closed Area Scallop Dredge,,,,,,
Acadian redfish,Sebastes fasciatus,2013,                   0.00,POUND,,a
American plaice,Hippoglossoides platessoides,2013,                   0.00,POUND,,
Atlantic cod,Gadus morhua,2013,                   6.10,POUND,1.0673,b
Atlantic halibut,Hippoglossus hippoglossus,2013,                   0.00,POUND,,
Atlantic herring,Clupea harengus,2013,                   0.00,POUND,,
Atlantic mackerel,Scomber scombrus,2013,                   0.00,POUND,,
Atlantic salmon,Salmo salar,2013,                   0.00,POUND,,c
Atlantic surfclam,Spisula solidissima,2013,                   0.00,POUND,,
Atlantic wolffish,Anarhichas lupus,2013,                   0.00,POUND,,d
Black sea bass,Centropristis striata,2013,                   0.00,POUND,,
Bluefish,Pomatomus saltatrix,2013,                   0.00,POUND,,
Butterfish,Peprilus triacanthus,2013,                   0.00,POUND,,
Goosefish,Lophius americanus,2013,"               4,802.83",POUND,.5727,"e, f"
Haddock,Melanogrammus aeglefinus,2013,                   8.14,POUND,1.1042,g
Longfin inshore squid,Loligo pealeii,2013,                   0.00,POUND,,h
Northern shortfin squid,Illex illecebrosus,2013,                  20.35,POUND,1.1042,i
Ocean pout,Zoarces americanus,2013,                   0.00,POUND,,
Ocean quahog,Arctica islandica,2013,                   0.00,POUND,,
Offshore hake,Merluccius albidus,2013,                   0.00,POUND,,
Pollock,Pollachius virens,2013,                   0.00,POUND,,
Red deepsea crab,Chaceon quinquedens,2013,                   0.00,POUND,,j
Red hake,Urophycis chuss,2013,                 271.10,POUND,.4767,k
Scup,Stenotomus chrysops,2013,                   0.00,POUND,,
Sea scallop,Placopecten magellanicus,2013,"               8,465.06",POUND,.6336,l
Silver hake,Merluccius bilinearis,2013,                  39.02,POUND,.4902,m
Skate Complex,Rajidae,2013,"              20,194.06",POUND,.7596,n
Spiny dogfish,Squalus acanthias,2013,                 136.38,POUND,1.0895,
Summer flounder,Paralichthys dentatus,2013,                 519.77,POUND,.5999,
Tilefish,Lopholatilus chamaeleonticeps,2013,                   0.00,POUND,,
White hake,Urophycis tenuis,2013,                  41.17,POUND,1.117,
Windowpane,Scophthalmus aquosus,2013,                 284.69,POUND,.6863,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,"               1,368.34",POUND,1.026,r
Witch flounder,Glyptocephalus cynoglossus,2013,                   0.00,POUND,,
Yellowtail flounder,Limanda ferruginea,2013,                 733.19,POUND,.8998,s
TOTAL FISHERY BYCATCH,,,"              36,890.20",POUND,,
TOTAL FISHERY LANDINGS,,,"             994,614.78",POUND,,
TOTAL CATCH (Bycatch + Landings),,,"           1,031,504.98",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.04,,,
New England General Category Open Area Scallop Dredge,,,,,,
Acadian redfish,Sebastes fasciatus,2013,                   0.00,POUND,,a
American plaice,Hippoglossoides platessoides,2013,                 967.03,POUND,.3788,
Atlantic cod,Gadus morhua,2013,                 551.31,POUND,.4877,b
Atlantic halibut,Hippoglossus hippoglossus,2013,                   0.00,POUND,,
Atlantic herring,Clupea harengus,2013,                   8.46,POUND,.8999,
Atlantic mackerel,Scomber scombrus,2013,                   0.00,POUND,,
Atlantic salmon,Salmo salar,2013,                   0.00,POUND,,c
Atlantic surfclam,Spisula solidissima,2013,                  56.05,POUND,1.0277,
Atlantic wolffish,Anarhichas lupus,2013,                   0.00,POUND,,d
Black sea bass,Centropristis striata,2013,                 301.86,POUND,.5136,
Bluefish,Pomatomus saltatrix,2013,                   0.00,POUND,,
Butterfish,Peprilus triacanthus,2013,                   8.46,POUND,.9013,
Goosefish,Lophius americanus,2013,"              42,630.71",POUND,.2225,"e, f"
Haddock,Melanogrammus aeglefinus,2013,                 289.57,POUND,.6429,g
Longfin inshore squid,Loligo pealeii,2013,                 102.53,POUND,.6617,h
Northern shortfin squid,Illex illecebrosus,2013,                  11.21,POUND,.7481,i
Ocean pout,Zoarces americanus,2013,                  85.94,POUND,.4312,
Ocean quahog,Arctica islandica,2013,                 962.84,POUND,1.1681,
Offshore hake,Merluccius albidus,2013,                   0.00,POUND,,
Pollock,Pollachius virens,2013,                   0.00,POUND,,
Red deepsea crab,Chaceon quinquedens,2013,                   0.00,POUND,,j
Red hake,Urophycis chuss,2013,"               2,748.16",POUND,.4135,k
Scup,Stenotomus chrysops,2013,                  58.95,POUND,.7981,
Sea scallop,Placopecten magellanicus,2013,"             241,968.75",POUND,.231,l
Silver hake,Merluccius bilinearis,2013,"               2,472.14",POUND,.2768,m
Skate Complex,Rajidae,2013,"             485,320.55",POUND,.1728,n
Spiny dogfish,Squalus acanthias,2013,"               6,222.82",POUND,.7094,
Summer flounder,Paralichthys dentatus,2013,"              12,103.89",POUND,.3303,
Tilefish,Lopholatilus chamaeleonticeps,2013,                   0.00,POUND,,
White hake,Urophycis tenuis,2013,                  48.18,POUND,.9441,
Windowpane,Scophthalmus aquosus,2013,"              11,728.35",POUND,.3801,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,"              12,494.85",POUND,.189,r
Witch flounder,Glyptocephalus cynoglossus,2013,                 864.31,POUND,.3975,
Yellowtail flounder,Limanda ferruginea,2013,"              13,802.95",POUND,.2019,s
TOTAL FISHERY BYCATCH,,,"             835,809.87",POUND,,
TOTAL FISHERY LANDINGS,,,"          11,193,148.11",POUND,,
TOTAL CATCH (Bycatch + Landings),,,"          12,028,957.98",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.07,,,
New England Hand Line,,,,,,
Acadian redfish,Sebastes fasciatus,2013,"               2,548.12",POUND,.5326,a
American plaice,Hippoglossoides platessoides,2013,                   0.00,POUND,,
Atlantic cod,Gadus morhua,2013,"              47,200.07",POUND,.451,b
Atlantic halibut,Hippoglossus hippoglossus,2013,                   0.00,POUND,,
Atlantic herring,Clupea harengus,2013,                   0.00,POUND,,
Atlantic mackerel,Scomber scombrus,2013,                 436.52,POUND,2.1747,
Atlantic salmon,Salmo salar,2013,                   0.00,POUND,,c
Atlantic surfclam,Spisula solidissima,2013,                   0.00,POUND,,
Atlantic wolffish,Anarhichas lupus,2013,                   0.00,POUND,,d
Black sea bass,Centropristis striata,2013,                   0.00,POUND,,
Bluefish,Pomatomus saltatrix,2013,                   0.00,POUND,,
Butterfish,Peprilus triacanthus,2013,                   0.00,POUND,,
Goosefish,Lophius americanus,2013,                   0.00,POUND,,"e, f"
Haddock,Melanogrammus aeglefinus,2013,"              16,510.49",POUND,1.3772,g
Longfin inshore squid,Loligo pealeii,2013,                   0.00,POUND,,h
Northern shortfin squid,Illex illecebrosus,2013,                   0.00,POUND,,i
Ocean pout,Zoarces americanus,2013,                   0.00,POUND,,
Ocean quahog,Arctica islandica,2013,                   0.00,POUND,,
Offshore hake,Merluccius albidus,2013,                   0.00,POUND,,
Pollock,Pollachius virens,2013,"              92,203.39",POUND,1.1209,
Red deepsea crab,Chaceon quinquedens,2013,                   0.00,POUND,,j
Red hake,Urophycis chuss,2013,                   0.00,POUND,,k
Scup,Stenotomus chrysops,2013,                   0.00,POUND,,
Sea scallop,Placopecten magellanicus,2013,                   0.00,POUND,,l
Silver hake,Merluccius bilinearis,2013,                   0.00,POUND,,m
Skate Complex,Rajidae,2013,                   0.00,POUND,,n
Spiny dogfish,Squalus acanthias,2013,"               7,857.35",POUND,2.9106,
Summer flounder,Paralichthys dentatus,2013,                   0.00,POUND,,
Tilefish,Lopholatilus chamaeleonticeps,2013,                   0.00,POUND,,
White hake,Urophycis tenuis,2013,                   0.00,POUND,,
Windowpane,Scophthalmus aquosus,2013,                   0.00,POUND,,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,                   0.00,POUND,,r
Witch flounder,Glyptocephalus cynoglossus,2013,                   0.00,POUND,,
Yellowtail flounder,Limanda ferruginea,2013,                   0.00,POUND,,s
TOTAL FISHERY BYCATCH,,,"             166,755.94",POUND,,
TOTAL FISHERY LANDINGS,,,"           1,085,700.54",POUND,,
TOTAL CATCH (Bycatch + Landings),,,"           1,252,456.48",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.13,,,
New England Large-Mesh Gillnet,,,,,,
Acadian redfish,Sebastes fasciatus,2013,"               5,738.72",POUND,.3139,a
American plaice,Hippoglossoides platessoides,2013,"               4,823.14",POUND,.1343,
Atlantic cod,Gadus morhua,2013,"              29,977.59",POUND,.0727,b
Atlantic halibut,Hippoglossus hippoglossus,2013,"               7,258.06",POUND,.1532,
Atlantic herring,Clupea harengus,2013,"               1,031.73",POUND,.2811,
Atlantic mackerel,Scomber scombrus,2013,"               2,113.95",POUND,.274,
Atlantic salmon,Salmo salar,2013,                  79.48,POUND,.6863,c
Atlantic surfclam,Spisula solidissima,2013,                   0.00,POUND,,
Atlantic wolffish,Anarhichas lupus,2013,"               4,661.79",POUND,.1433,d
Black sea bass,Centropristis striata,2013,                  19.65,POUND,.9434,
Bluefish,Pomatomus saltatrix,2013,                 290.18,POUND,.4954,
Butterfish,Peprilus triacanthus,2013,                  82.40,POUND,.3101,
Goosefish,Lophius americanus,2013,"               9,557.69",POUND,.1118,"e, f"
Haddock,Melanogrammus aeglefinus,2013,"               9,890.77",POUND,.1142,g
Longfin inshore squid,Loligo pealeii,2013,                   0.00,POUND,,h
Northern shortfin squid,Illex illecebrosus,2013,                   0.96,POUND,.8851,i
Ocean pout,Zoarces americanus,2013,                  19.39,POUND,.9732,
Ocean quahog,Arctica islandica,2013,                   0.00,POUND,,
Offshore hake,Merluccius albidus,2013,                   0.00,POUND,,
Pollock,Pollachius virens,2013,"             120,273.51",POUND,.0841,
Red deepsea crab,Chaceon quinquedens,2013,                 164.69,POUND,.3475,j
Red hake,Urophycis chuss,2013,"               2,321.17",POUND,.1224,k
Scup,Stenotomus chrysops,2013,                   7.86,POUND,.6839,
Sea scallop,Placopecten magellanicus,2013,                 924.22,POUND,.6564,l
Silver hake,Merluccius bilinearis,2013,"              14,540.21",POUND,.2411,m
Skate Complex,Rajidae,2013,"             108,637.12",POUND,.0869,n
Spiny dogfish,Squalus acanthias,2013,"           3,468,926.45",POUND,.0882,
Summer flounder,Paralichthys dentatus,2013,                 192.47,POUND,.4904,
Tilefish,Lopholatilus chamaeleonticeps,2013,                   0.00,POUND,,
White hake,Urophycis tenuis,2013,"              29,632.64",POUND,.1363,
Windowpane,Scophthalmus aquosus,2013,                 662.33,POUND,.3286,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,"               1,260.38",POUND,.1631,r
Witch flounder,Glyptocephalus cynoglossus,2013,                 385.49,POUND,.1458,
Yellowtail flounder,Limanda ferruginea,2013,"               4,592.25",POUND,.2037,s
TOTAL FISHERY BYCATCH,,,"           3,828,066.29",POUND,,
TOTAL FISHERY LANDINGS,,,"           8,316,885.37",POUND,,
TOTAL CATCH (Bycatch + Landings),,,"          12,144,951.66",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.32,,,
New England Large-Mesh Haddock Separator Otter Trawl,,,,,,
Acadian redfish,Sebastes fasciatus,2013,"              23,017.46",POUND,.7195,a
American plaice,Hippoglossoides platessoides,2013,"               1,548.15",POUND,.2888,
Atlantic cod,Gadus morhua,2013,"               4,824.93",POUND,.6126,b
Atlantic halibut,Hippoglossus hippoglossus,2013,                 579.30,POUND,.5875,
Atlantic herring,Clupea harengus,2013,                  84.39,POUND,.5843,
Atlantic mackerel,Scomber scombrus,2013,                 301.23,POUND,.543,
Atlantic salmon,Salmo salar,2013,                   0.00,POUND,,c
Atlantic surfclam,Spisula solidissima,2013,                   0.00,POUND,,
Atlantic wolffish,Anarhichas lupus,2013,"               2,257.30",POUND,.5796,d
Black sea bass,Centropristis striata,2013,                   5.01,POUND,1.0666,
Bluefish,Pomatomus saltatrix,2013,                   0.00,POUND,,
Butterfish,Peprilus triacanthus,2013,                   2.70,POUND,.7197,
Goosefish,Lophius americanus,2013,                 248.50,POUND,.6126,"e, f"
Haddock,Melanogrammus aeglefinus,2013,"              50,414.00",POUND,.5086,g
Longfin inshore squid,Loligo pealeii,2013,                 155.90,POUND,1.319,h
Northern shortfin squid,Illex illecebrosus,2013,                 299.16,POUND,2.5605,i
Ocean pout,Zoarces americanus,2013,                  67.26,POUND,.7472,
Ocean quahog,Arctica islandica,2013,                   0.00,POUND,,
Offshore hake,Merluccius albidus,2013,                   0.00,POUND,,
Pollock,Pollachius virens,2013,"               8,032.42",POUND,2.1561,
Red deepsea crab,Chaceon quinquedens,2013,                   7.41,POUND,.7757,j
Red hake,Urophycis chuss,2013,"               3,244.16",POUND,.5279,k
Scup,Stenotomus chrysops,2013,                   0.00,POUND,,
Sea scallop,Placopecten magellanicus,2013,                  22.27,POUND,.5439,l
Silver hake,Merluccius bilinearis,2013,"               4,323.51",POUND,.5664,m
Skate Complex,Rajidae,2013,"              52,261.15",POUND,.4618,n
Spiny dogfish,Squalus acanthias,2013,"             133,498.35",POUND,.5886,
Summer flounder,Paralichthys dentatus,2013,                   0.00,POUND,,
Tilefish,Lopholatilus chamaeleonticeps,2013,                   0.00,POUND,,
White hake,Urophycis tenuis,2013,                  74.14,POUND,.7705,
Windowpane,Scophthalmus aquosus,2013,                  72.65,POUND,.8709,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,                  11.89,POUND,.9802,r
Witch flounder,Glyptocephalus cynoglossus,2013,                 448.30,POUND,.3241,
Yellowtail flounder,Limanda ferruginea,2013,                  38.40,POUND,.7451,s
TOTAL FISHERY BYCATCH,,,"             285,839.94",POUND,,
TOTAL FISHERY LANDINGS,,,"             825,145.02",POUND,,
TOTAL CATCH (Bycatch + Landings),,,"           1,110,984.96",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.26,,,
New England Large-Mesh Otter Trawl,,,,,,
Acadian redfish,Sebastes fasciatus,2013,"             707,360.34",POUND,.1583,a
American plaice,Hippoglossoides platessoides,2013,"             295,847.71",POUND,.061,
Atlantic cod,Gadus morhua,2013,"             274,750.83",POUND,.1301,b
Atlantic halibut,Hippoglossus hippoglossus,2013,"              84,929.30",POUND,.0818,
Atlantic herring,Clupea harengus,2013,"              21,774.65",POUND,.156,
Atlantic mackerel,Scomber scombrus,2013,"               5,538.20",POUND,.3323,
Atlantic salmon,Salmo salar,2013,                   0.00,POUND,,c
Atlantic surfclam,Spisula solidissima,2013,                 222.33,POUND,.9134,
Atlantic wolffish,Anarhichas lupus,2013,"              40,560.21",POUND,.0961,d
Black sea bass,Centropristis striata,2013,"              30,689.51",POUND,.1919,
Bluefish,Pomatomus saltatrix,2013,"               1,111.11",POUND,.2943,
Butterfish,Peprilus triacanthus,2013,"               3,059.69",POUND,.37,
Goosefish,Lophius americanus,2013,"             787,175.21",POUND,.0716,"e, f"
Haddock,Melanogrammus aeglefinus,2013,"             819,975.16",POUND,.2009,g
Longfin inshore squid,Loligo pealeii,2013,"              20,251.51",POUND,.2505,h
Northern shortfin squid,Illex illecebrosus,2013,"              21,368.02",POUND,.0946,i
Ocean pout,Zoarces americanus,2013,"              95,413.53",POUND,.1169,
Ocean quahog,Arctica islandica,2013,                 623.54,POUND,.368,
Offshore hake,Merluccius albidus,2013,                 718.09,POUND,.5807,
Pollock,Pollachius virens,2013,"             133,231.65",POUND,.1216,
Red deepsea crab,Chaceon quinquedens,2013,"             296,461.94",POUND,.4255,j
Red hake,Urophycis chuss,2013,"             159,275.87",POUND,.0716,k
Scup,Stenotomus chrysops,2013,"              72,150.46",POUND,.3393,
Sea scallop,Placopecten magellanicus,2013,"             102,900.49",POUND,.2018,l
Silver hake,Merluccius bilinearis,2013,"             414,118.92",POUND,.101,m
Skate Complex,Rajidae,2013,"          40,563,498.02",POUND,.0814,n
Spiny dogfish,Squalus acanthias,2013,"           8,573,446.84",POUND,.0632,
Summer flounder,Paralichthys dentatus,2013,"           1,115,039.59",POUND,.1309,
Tilefish,Lopholatilus chamaeleonticeps,2013,                 704.02,POUND,.4729,
White hake,Urophycis tenuis,2013,"              19,236.63",POUND,.262,
Windowpane,Scophthalmus aquosus,2013,"             929,901.36",POUND,.1306,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,"             187,610.03",POUND,.1016,r
Witch flounder,Glyptocephalus cynoglossus,2013,"              95,247.38",POUND,.0848,
Yellowtail flounder,Limanda ferruginea,2013,"             212,103.97",POUND,.0991,s
TOTAL FISHERY BYCATCH,,,"          56,086,296.11",POUND,,
TOTAL FISHERY LANDINGS,,,"          59,980,968.36",POUND,,
TOTAL CATCH (Bycatch + Landings),,,"         116,067,264.47",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.48,,,
New England Limited Access Closed Area Scallop Dredge,,,,,,
Acadian redfish,Sebastes fasciatus,2013,                   0.00,POUND,,a
American plaice,Hippoglossoides platessoides,2013,"               8,987.22",POUND,.4936,
Atlantic cod,Gadus morhua,2013,"               3,140.47",POUND,.2229,b
Atlantic halibut,Hippoglossus hippoglossus,2013,                   0.00,POUND,,
Atlantic herring,Clupea harengus,2013,                   6.03,POUND,1.0096,
Atlantic mackerel,Scomber scombrus,2013,                   6.03,POUND,1.0035,
Atlantic salmon,Salmo salar,2013,                   0.00,POUND,,c
Atlantic surfclam,Spisula solidissima,2013,                   0.00,POUND,,
Atlantic wolffish,Anarhichas lupus,2013,                   0.00,POUND,,d
Black sea bass,Centropristis striata,2013,                 243.05,POUND,.5383,
Bluefish,Pomatomus saltatrix,2013,                   0.00,POUND,,
Butterfish,Peprilus triacanthus,2013,                  28.15,POUND,.8492,
Goosefish,Lophius americanus,2013,"             687,852.97",POUND,.1155,"e, f"
Haddock,Melanogrammus aeglefinus,2013,"               1,070.14",POUND,.3588,g
Longfin inshore squid,Loligo pealeii,2013,                 806.27,POUND,.5885,h
Northern shortfin squid,Illex illecebrosus,2013,                 170.98,POUND,.6617,i
Ocean pout,Zoarces americanus,2013,                 910.39,POUND,.2689,
Ocean quahog,Arctica islandica,2013,"               6,766.57",POUND,.6559,
Offshore hake,Merluccius albidus,2013,                   0.00,POUND,,
Pollock,Pollachius virens,2013,                   0.00,POUND,,
Red deepsea crab,Chaceon quinquedens,2013,                   0.00,POUND,,j
Red hake,Urophycis chuss,2013,"              41,247.20",POUND,.1437,k
Scup,Stenotomus chrysops,2013,                  61.22,POUND,.8696,
Sea scallop,Placopecten magellanicus,2013,"           1,167,717.74",POUND,.242,l
Silver hake,Merluccius bilinearis,2013,"              20,835.67",POUND,.2081,m
Skate Complex,Rajidae,2013,"           3,075,231.40",POUND,.1032,n
Spiny dogfish,Squalus acanthias,2013,"              42,632.97",POUND,.2273,
Summer flounder,Paralichthys dentatus,2013,"             101,951.57",POUND,.2093,
Tilefish,Lopholatilus chamaeleonticeps,2013,                   0.00,POUND,,
White hake,Urophycis tenuis,2013,"               1,120.93",POUND,.501,
Windowpane,Scophthalmus aquosus,2013,"             157,528.98",POUND,.3495,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,"              45,394.27",POUND,.1976,r
Witch flounder,Glyptocephalus cynoglossus,2013,"               9,734.59",POUND,.2615,
Yellowtail flounder,Limanda ferruginea,2013,"              72,882.35",POUND,.1777,s
TOTAL FISHERY BYCATCH,,,"           5,446,327.16",POUND,,
TOTAL FISHERY LANDINGS,,,"          49,908,484.02",POUND,,
TOTAL CATCH (Bycatch + Landings),,,"          55,354,811.18",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.10,,,
New England Limited Access Open Area Scallop Dredge,,,,,,
Acadian redfish,Sebastes fasciatus,2013,                  81.49,POUND,.866,a
American plaice,Hippoglossoides platessoides,2013,"              16,447.72",POUND,.3034,
Atlantic cod,Gadus morhua,2013,"               7,733.92",POUND,.1569,b
Atlantic halibut,Hippoglossus hippoglossus,2013,                 342.10,POUND,.6314,
Atlantic herring,Clupea harengus,2013,                  24.54,POUND,.4497,
Atlantic mackerel,Scomber scombrus,2013,                  51.28,POUND,.4758,
Atlantic salmon,Salmo salar,2013,                   0.00,POUND,,c
Atlantic surfclam,Spisula solidissima,2013,"               2,636.85",POUND,.7703,
Atlantic wolffish,Anarhichas lupus,2013,"               1,172.35",POUND,.3477,d
Black sea bass,Centropristis striata,2013,                 162.70,POUND,.3445,
Bluefish,Pomatomus saltatrix,2013,                   0.00,POUND,,
Butterfish,Peprilus triacanthus,2013,                  30.69,POUND,.6544,
Goosefish,Lophius americanus,2013,"           1,675,611.77",POUND,.2184,"e, f"
Haddock,Melanogrammus aeglefinus,2013,"               4,289.18",POUND,.2507,g
Longfin inshore squid,Loligo pealeii,2013,"               1,355.07",POUND,.8418,h
Northern shortfin squid,Illex illecebrosus,2013,                 591.75,POUND,.5485,i
Ocean pout,Zoarces americanus,2013,"               3,763.38",POUND,.1556,
Ocean quahog,Arctica islandica,2013,                 174.63,POUND,.6728,
Offshore hake,Merluccius albidus,2013,                   0.00,POUND,,
Pollock,Pollachius virens,2013,                  58.21,POUND,.6465,
Red deepsea crab,Chaceon quinquedens,2013,                  20.02,POUND,.9062,j
Red hake,Urophycis chuss,2013,"              66,114.05",POUND,.2785,k
Scup,Stenotomus chrysops,2013,                  13.40,POUND,.9453,
Sea scallop,Placopecten magellanicus,2013,"           5,128,211.54",POUND,.1695,l
Silver hake,Merluccius bilinearis,2013,"              32,620.48",POUND,.2718,m
Skate Complex,Rajidae,2013,"           5,582,378.10",POUND,.1698,n
Spiny dogfish,Squalus acanthias,2013,"              52,168.15",POUND,.2221,
Summer flounder,Paralichthys dentatus,2013,"              95,170.36",POUND,.2525,
Tilefish,Lopholatilus chamaeleonticeps,2013,                  13.20,POUND,.881,
White hake,Urophycis tenuis,2013,"               1,121.73",POUND,.3558,
Windowpane,Scophthalmus aquosus,2013,"              99,857.09",POUND,.1425,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,"             314,173.88",POUND,.1125,r
Witch flounder,Glyptocephalus cynoglossus,2013,"              36,028.17",POUND,.3013,
Yellowtail flounder,Limanda ferruginea,2013,"             113,609.04",POUND,.2321,s
TOTAL FISHERY BYCATCH,,,"          13,236,026.84",POUND,,
TOTAL FISHERY LANDINGS,,,"         165,428,935.50",POUND,,
TOTAL CATCH (Bycatch + Landings),,,"         178,664,962.34",POUND,,
FISHERY BYCATCH RATIO (Bycatch/Total Catch),,,  0.07,,,
New England Lobster Pots,,,,,,
Acadian redfish,Sebastes fasciatus,2013,"               1,946.21",POUND,1.5272,a
American plaice,Hippoglossoides platessoides,2013,                  37.97,POUND,1.183,
Atlantic cod,Gadus morhua,2013,"             283,262.76",POUND,.8514,b
Atlantic halibut,Hippoglossus hippoglossus,2013,                   0.00,POUND,,
Atlantic herring,Clupea harengus,2013,                   0.00,POUND,,
Atlantic mackerel,Scomber scombrus,2013,                   0.00,POUND,,
Atlantic salmon,Salmo salar,2013,                   0.00,POUND,,c
Atlantic surfclam,Spisula solidissima,2013,                   0.00,POUND,,
Atlantic wolffish,Anarhichas lupus,2013,                   0.00,POUND,,d
Black sea bass,Centropristis striata,2013,                 289.24,POUND,1.0733,
Bluefish,Pomatomus saltatrix,2013,                   0.00,POUND,,
Butterfish,Peprilus triacanthus,2013,                   0.00,POUND,,
Goosefish,Lophius americanus,2013,                   0.00,POUND,,"e, f"
Haddock,Melanogrammus aeglefinus,2013,"               1,492.78",POUND,.606,g
Longfin inshore squid,Loligo pealeii,2013,                   0.00,POUND,,h
Northern shortfin squid,Illex illecebrosus,2013,                   0.00,POUND,,i
Ocean pout,Zoarces americanus,2013,"               2,957.21",POUND,.5903,
Ocean quahog,Arctica islandica,2013,                   0.00,POUND,,
Offshore hake,Merluccius albidus,2013,                   0.00,POUND,,
Pollock,Pollachius virens,2013,                 166.58,POUND,1.6298,
Red deepsea crab,Chaceon quinquedens,2013,"               8,329.09",POUND,1.3929,j
Red hake,Urophycis chuss,2013,"               2,099.22",POUND,1.8336,k
Scup,Stenotomus chrysops,2013,                   0.00,POUND,,
Sea scallop,Placopecten magellanicus,2013,                  98.26,POUND,2.2803,l
Silver hake,Merluccius bilinearis,2013,                   0.00,POUND,,m
Skate Complex,Rajidae,2013,                   0.00,POUND,,n
Spiny dogfish,Squalus acanthias,2013,"               2,998.47",POUND,1.6298,
Summer flounder,Paralichthys dentatus,2013,                   0.00,POUND,,
Tilefish,Lopholatilus chamaeleonticeps,2013,                   0.00,POUND,,
White hake,Urophycis tenuis,2013,"             244,212.00",POUND,1.0957,
Windowpane,Scophthalmus aquosus,2013,                   0.00,POUND,,"p, q"
Winter flounder,Pseudopleuronectes americanus,2013,                   0.00,POUND,,r
Witch flounder,Glyptocephalus cynoglossus,2013,                   0.00,POUND,,
